tag,fault_type,severity,omega_step,load_profile,seed,rms_r_iq_ss,maxabs_r_iq_ss,mean_r_iq_ss,std_r_iq_ss,rms_r_id_ss,maxabs_r_id_ss,mean_r_id_ss,std_r_id_ss,rms_r_om_ss,maxabs_r_om_ss,rms_r_iq_tr,maxabs_r_iq_tr,energy_r_iq_tr,fdom_r_iq_tr,fratio_r_iq_tr,rms_r_id_tr,maxabs_r_id_tr,energy_r_id_tr,fdom_r_id_tr,fratio_r_id_tr
20260301_204447_w40_lp2_seed0_healthy_r0,healthy,0.0,40.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491586835e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804633,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695156,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w40_lp2_seed0_healthy_r1,healthy,0.0,40.0,2,0,0.00999102450226232,0.03786780301309145,-0.00016684970125237887,0.00998963121351324,0.009727897688314557,0.04403334062542879,0.00013973796723125385,0.00972689399216573,0.010008588860473022,0.03509791972238219,0.009957792292358696,0.033603293576007776,0.19831525467551653,47950.0,0.0026346846925532482,0.0098708461248599,0.036444821321153086,0.19486720644132338,750.0,0.0031275571120317792
20260301_204447_w40_lp2_seed0_healthy_r2,healthy,0.0,40.0,2,0,0.009992599960675074,0.04498193698573516,-0.00010314922438967589,0.00999206756440284,0.009770876928893288,0.03769165771418794,0.00019539075596020257,0.009768923093773666,0.010083768057452563,0.038773379083199444,0.0098370285934879,0.03263150883709276,0.1935342630981971,20900.0,0.003175037057689727,0.01006266207071666,0.032849952874481794,0.20251433589887938,19000.0,0.00284474476362126
20260301_204447_w40_lp2_seed0_rs_drift_p02,rs_drift,0.02,40.0,2,0,0.010864299444897156,0.04169304036616728,-0.0037323491783774502,0.010203066795775564,0.010943504692697857,0.05379454445540586,-0.004286806462320146,0.010068941618348488,0.14451938118375532,0.2037690454865455,0.027443246940901635,0.07040397683495314,1.5062636053186138,50.0,0.029537625630661927,0.013030582233746955,0.04116508131865421,0.33959214670088356,50.0,0.007474267907502529
20260301_204447_w40_lp2_seed0_rs_drift_p05,rs_drift,0.05,40.0,2,0,0.014570641208846777,0.049718561545997186,-0.00933559180092499,0.011187059978539757,0.015117061660322326,0.06172480503865258,-0.010874698581511359,0.010500784923197982,0.360192977520564,0.4626338950714768,0.06467843062659151,0.13041273917236929,8.366598776637622,50.0,0.0699409336800217,0.022494144186562363,0.05493411394647618,1.0119730453717148,50.0,0.017337213421844244
20260301_204447_w40_lp2_seed0_rs_drift_p08,rs_drift,0.08,40.0,2,0,0.019686283991102373,0.057730024369052835,-0.014907650066309924,0.01285736158310807,0.020810987710731182,0.06967910078686457,-0.017471244364036242,0.011307202565990234,0.5760123958489078,0.7239586665789517,0.10244212679365755,0.19183777261395596,20.98877868401562,50.0,0.10480633450792333,0.03353901422577399,0.07099780514657136,2.2497309504733405,50.0,0.026720482707941733
20260301_204447_w40_lp2_seed0_rs_drift_p10,rs_drift,0.1,40.0,2,0,0.02343056249235369,0.0630624337751775,-0.01860486507919989,0.014242550828164873,0.024959172716183847,0.0749951932433489,-0.021873673867075682,0.012020927344972456,0.7199051007072159,0.8994744337512337,0.12755183183330085,0.23260243106204603,32.53893960806132,50.0,0.12546909246803545,0.04115281334475745,0.08164801799694776,3.3871080923768933,50.0,0.03271075081881426
20260301_204447_w40_lp2_seed0_rs_drift_p15,rs_drift,0.15,40.0,2,0,0.03327251181294859,0.07636015662625573,-0.027785961595443904,0.018303015613808545,0.035859555511422066,0.0883311554038561,-0.03289598335091635,0.01427452278897599,1.0796462926734671,1.3381204330783945,0.18988577866908984,0.3322814344168683,72.11321788153315,50.0,0.1699030054989712,0.06047748100225462,0.10806472083717848,7.315051416756137,50.0,0.04682759419324937
20260301_204447_w40_lp2_seed0_rs_drift_p20,rs_drift,0.2,40.0,2,0,0.0433920509902899,0.0896046036567717,-0.03687733484974846,0.022867712249445643,0.047113631049998245,0.10173142338988639,-0.04394093066403286,0.01699673036480887,1.4393905239138247,1.7765565179730416,0.25151805687327367,0.42994392088067546,126.52266586661466,50.0,0.2062946142060531,0.07993206036078904,0.13417931968144658,12.778268547041643,50.0,0.05983764315432201
20260301_204447_w40_lp2_seed0_rs_drift_p30,rs_drift,0.3,40.0,2,0,0.06381758360769343,0.1159052247040484,-0.054784802808980064,0.032730862480327506,0.07006269254031461,0.12871942329641373,-0.06609600976675611,0.02324001675798743,2.158900763274695,2.6527735228399436,0.3726588181003051,0.6171226444298843,277.7491894158325,50.0,0.2623308947808629,0.11882880215639233,0.1854880842451592,28.24056844384606,50.0,0.08305995285560569
20260301_204447_w40_lp2_seed0_rs_drift_p40,rs_drift,0.4,40.0,2,0,0.08418687398175403,0.14190795614285223,-0.07231531059402613,0.043103661149712875,0.09331443259459238,0.1559476003725069,-0.08833361037926274,0.030079172325968854,2.8784932923810738,3.528074216083695,0.4910770625617489,0.7947826384223227,482.3133627485517,50.0,0.3034156512347481,0.15753308773675717,0.2355553894099212,49.633347463753665,50.0,0.10324793816643875
20260301_204447_w40_lp2_seed0_ld_mismatch_m20,ld_mismatch,-0.2,40.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491586835e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804633,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695156,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w40_lp2_seed0_ld_mismatch_m10,ld_mismatch,-0.1,40.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491586835e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804633,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695156,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w40_lp2_seed0_ld_mismatch_m05,ld_mismatch,-0.05,40.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491586835e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804633,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695156,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w40_lp2_seed0_ld_mismatch_p05,ld_mismatch,0.05,40.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491586835e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804633,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695156,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w40_lp2_seed0_ld_mismatch_p10,ld_mismatch,0.1,40.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491586835e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804633,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695156,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w40_lp2_seed0_ld_mismatch_p20,ld_mismatch,0.2,40.0,2,0,0.010027122791990849,0.03633563436993903,2.0304656491586835e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804633,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055385,41700.0,0.003250033468695156,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w40_lp2_seed1_healthy_r0,healthy,0.0,40.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446103,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.0100052482981568,0.03717130216526954,0.009934287857370152,0.03697891858664182,0.19738015046618412,29050.0,0.003245889816031456,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w40_lp2_seed1_healthy_r1,healthy,0.0,40.0,2,1,0.009824477544465407,0.035273564682882785,4.611994344855379e-05,0.009824369291334753,0.00998895822504164,0.03925030336645486,2.0865030959076426e-05,0.0099889364334803,0.009913132671241071,0.03730294684713087,0.009963139122414885,0.03686099898996131,0.1985282823451881,27200.0,0.0028360014338112854,0.010167457123732364,0.0379249662251237,0.206754368725872,23350.0,0.003408279239411068
20260301_204447_w40_lp2_seed1_healthy_r2,healthy,0.0,40.0,2,1,0.010149329760759919,0.0362045199771579,8.287964323883496e-05,0.010148991356651338,0.0099001792424854,0.04115379966466685,-1.9718196748133522e-05,0.009900159606089984,0.010008644695536938,0.047153784978320346,0.010321729056239126,0.044752763565075515,0.21307618142082208,11500.0,0.0030772397703474437,0.010079467271749163,0.03559254414800161,0.20319132096452502,36250.0,0.0028229911299771813
20260301_204447_w40_lp2_seed1_rs_drift_p02,rs_drift,0.02,40.0,2,1,0.010871197819742101,0.043650929528633586,-0.0035746541340245758,0.010266683488744864,0.011093156678468467,0.04386410360809488,-0.004384386928262377,0.010189959585608352,0.14436504354966526,0.20066802142312312,0.027563416494963754,0.06772627863364189,1.5194838577496799,50.0,0.031059964124198865,0.013034058882162572,0.04313567236369704,0.3397733818873621,50.0,0.007812453531853675
20260301_204447_w40_lp2_seed1_rs_drift_p05,rs_drift,0.05,40.0,2,1,0.014513861898244185,0.05164146560429472,-0.009177896756572119,0.011243593657145712,0.015315690067580615,0.04901918145585837,-0.01097227904745359,0.010685478686095368,0.36003742867569427,0.46407296781768537,0.06482793472360714,0.1292641746624561,8.405322241056536,50.0,0.07093699278715467,0.022444872363747904,0.058199978946107525,1.0075445908498688,50.0,0.017199891781804807
20260301_204447_w40_lp2_seed1_rs_drift_p08,rs_drift,0.08,40.0,2,1,0.019598839886980267,0.05962344427262378,-0.014749955021957053,0.01290555507391033,0.02102156388233566,0.0547678909704233,-0.01756882482997847,0.011543073340867713,0.5758567019942533,0.7274068374028779,0.10259641463835241,0.19174218422145195,21.052048593289467,50.0,0.10533916546261779,0.033469495392348045,0.07451623438582183,2.240414243636814,50.0,0.02610124019056333
20260301_204447_w40_lp2_seed1_rs_drift_p10,rs_drift,0.1,40.0,2,1,0.0233318727917756,0.06493933823233045,-0.01844717003484702,0.01428559434105003,0.02517183774823282,0.060778946025681096,-0.02197125433301791,0.012283541779845109,0.7197494148617797,0.9029226045751599,0.12770678966250512,0.2327361719163732,32.61804825180665,50.0,0.12576134133395386,0.0410754382849175,0.08536962199893205,3.3743832605961326,50.0,0.031784710960974086
20260301_204447_w40_lp2_seed1_rs_drift_p15,rs_drift,0.15,40.0,2,1,0.033159135370470896,0.07820710807996001,-0.027628266551091036,0.018335952276854296,0.036072590247700084,0.07585754908853594,-0.03299356381685858,0.014582747129445378,1.0794907452861868,1.3415686039023207,0.19003961674501627,0.33299215487389944,72.23011186518532,50.0,0.16976057351385831,0.06038752703788636,0.11215948727551478,7.293306843502911,50.0,0.04519184218527831
20260301_204447_w40_lp2_seed1_rs_drift_p20,rs_drift,0.2,40.0,2,1,0.043272006179601426,0.09143833193212991,-0.03671963980539558,0.02289398548460866,0.04732575191319195,0.09100890978660951,-0.044038511129975075,0.017330214413100953,1.439235183360464,1.7800046887969678,0.2516692355891701,0.43018506927559264,126.67480828407439,50.0,0.20585528695450545,0.07983366690580654,0.13846726538884363,12.74682874325454,50.0,0.05756911985234894
20260301_204447_w40_lp2_seed1_rs_drift_p30,rs_drift,0.3,40.0,2,1,0.06369195700277211,0.11776499978295574,-0.05462710776462719,0.03274972494716222,0.07027348653451318,0.12152952712749081,-0.06619359023269836,0.023596006480377695,2.158745911214915,2.65622169366387,0.3728032250781215,0.6159480688119405,277.96448925729703,50.0,0.2615420811698292,0.11871792289354532,0.1896794562154548,28.187890432315548,50.0,0.07971755968916895
20260301_204447_w40_lp2_seed1_rs_drift_p40,rs_drift,0.4,40.0,2,1,0.08405924996198687,0.14386678541859066,-0.07215761554967326,0.04311885924230072,0.09352477680825148,0.1523397230462285,-0.08843119084520498,0.03044352743576521,2.8783389751114496,3.5315223869076213,0.49121406276087864,0.7926497462801363,482.5825109080969,50.0,0.30244604403993924,0.15741226367325703,0.23908978577786885,49.557241509478,50.0,0.09903149765828918
20260301_204447_w40_lp2_seed1_ld_mismatch_m20,ld_mismatch,-0.2,40.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446103,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.0100052482981568,0.03717130216526954,0.009934287857370152,0.03697891858664182,0.19738015046618412,29050.0,0.003245889816031456,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w40_lp2_seed1_ld_mismatch_m10,ld_mismatch,-0.1,40.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446103,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.0100052482981568,0.03717130216526954,0.009934287857370152,0.03697891858664182,0.19738015046618412,29050.0,0.003245889816031456,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w40_lp2_seed1_ld_mismatch_m05,ld_mismatch,-0.05,40.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446103,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.0100052482981568,0.03717130216526954,0.009934287857370152,0.03697891858664182,0.19738015046618412,29050.0,0.003245889816031456,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w40_lp2_seed1_ld_mismatch_p05,ld_mismatch,0.05,40.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446103,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.0100052482981568,0.03717130216526954,0.009934287857370152,0.03697891858664182,0.19738015046618412,29050.0,0.003245889816031456,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w40_lp2_seed1_ld_mismatch_p10,ld_mismatch,0.1,40.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446103,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.0100052482981568,0.03717130216526954,0.009934287857370152,0.03697891858664182,0.19738015046618412,29050.0,0.003245889816031456,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w40_lp2_seed1_ld_mismatch_p20,ld_mismatch,0.2,40.0,2,1,0.010094747856908767,0.038319813752010656,0.00017799970084446103,0.010093178409255603,0.010084278623424103,0.040416804391360736,2.6580310636545756e-06,0.010084278273119954,0.0100052482981568,0.03717130216526954,0.009934287857370152,0.03697891858664182,0.19738015046618412,29050.0,0.003245889816031456,0.010257669121989155,0.03622574393239545,0.2104395516324195,42400.0,0.003049899119176169
20260301_204447_w40_lp2_seed2_healthy_r0,healthy,0.0,40.0,2,2,0.009879709099846035,0.03744098799620499,-6.279644167642245e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.0029234582591414152,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w40_lp2_seed2_healthy_r1,healthy,0.0,40.0,2,2,0.00988857902172854,0.03340358448601055,-0.00011869813309909718,0.00988786659609486,0.00994185361438834,0.03378129753407081,0.00010502838425445962,0.009941298825024193,0.01001848200340057,0.0380549717230636,0.010159684287403636,0.03853580472543072,0.20643836963943268,23950.0,0.0029119423692731115,0.010110134658149831,0.036914101176258644,0.2044296456118448,44750.0,0.0030564018405912705
20260301_204447_w40_lp2_seed2_healthy_r2,healthy,0.0,40.0,2,2,0.010195988260976029,0.04079177943091983,-6.345079455959936e-05,0.010195790828309037,0.010000512671690776,0.04023209154458696,-0.00023088300766273346,0.00999784710492316,0.009950713552554714,0.0343827583613745,0.010009494478478277,0.036487076233723936,0.2003799594293742,22950.0,0.002915348181466888,0.010173028825718923,0.038441512857362185,0.20698103097781628,44700.0,0.0029168942581474368
20260301_204447_w40_lp2_seed2_rs_drift_p02,rs_drift,0.02,40.0,2,2,0.010782299848030901,0.041985721408283716,-0.0038154502765454595,0.010084658110221505,0.01118160022906716,0.04170324392062365,-0.004697925804310588,0.010146806237426014,0.14418570626335264,0.20053936626587543,0.027418036868517865,0.07527058268942222,1.50349749144681,50.0,0.02962617586773217,0.012756196828014621,0.04325421536082494,0.32544111503010054,50.0,0.0064495910657114165
20260301_204447_w40_lp2_seed2_rs_drift_p05,rs_drift,0.05,40.0,2,2,0.01456932117691705,0.04998960645401507,-0.009418692899093003,0.011115455169660785,0.015510808408284463,0.04940601726440834,-0.0112858179235018,0.01064027684207857,0.35985388342010066,0.4625509651306139,0.06464015818208073,0.13905825480394807,8.356700099608837,50.0,0.06836755531570372,0.022241514551994097,0.05981760755832538,0.9893699391331303,50.0,0.01632855765104393
20260301_204447_w40_lp2_seed2_rs_drift_p08,rs_drift,0.08,40.0,2,2,0.019729269286756737,0.057965712696758764,-0.014990751164477933,0.012826591367704289,0.021259525418170427,0.05713059006076713,-0.017882363706026683,0.011497325310315182,0.5756720919396061,0.7255801219727331,0.10239901545823904,0.2016318634645775,20.971116733633355,50.0,0.10193830233568137,0.03330518968474106,0.07615998336508661,2.2184713198731645,50.0,0.025707960787262018
20260301_204447_w40_lp2_seed2_rs_drift_p10,rs_drift,0.1,40.0,2,2,0.023491239646905665,0.06326679612771624,-0.018687966177367902,0.014233701567122512,0.025424028485212625,0.06257278990427913,-0.02228479320906612,0.012238023371691336,0.719564426919492,0.9008924614616625,0.12750639935161978,0.24269079528366344,32.515763751229485,50.0,0.12192198595396252,0.040926585243720344,0.08693437256733028,3.349970759423016,50.0,0.03169244250924907
20260301_204447_w40_lp2_seed2_rs_drift_p15,rs_drift,0.15,40.0,2,2,0.033358351739851494,0.07645855264671741,-0.02786906269361192,0.018332893262635375,0.03634199855933803,0.07750047830390819,-0.03330710269290679,0.01453883659345165,1.0793051919592431,1.3390288804770485,0.1898356182385463,0.3431134960310205,72.07512390402218,50.0,0.16509954262858312,0.060261409673906856,0.11345804966931114,7.26287499177287,50.0,0.045787949003842254
20260301_204447_w40_lp2_seed2_rs_drift_p20,rs_drift,0.2,40.0,2,2,0.04349076619499079,0.08955679118287341,-0.036960435947916474,0.022921014784850115,0.04760240601519448,0.09250126787353358,-0.04435205000602329,0.017288282699523164,1.4390492777100439,1.7773025168296357,0.25146383352437707,0.44047949024835065,126.46811914155123,50.0,0.2006491503641213,0.07972015547354204,0.13940848958727167,12.71060637745143,50.0,0.0587717592208806
20260301_204447_w40_lp2_seed2_rs_drift_p30,rs_drift,0.3,40.0,2,2,0.0639290183980334,0.11544147560753037,-0.05486790390714807,0.03280903098495988,0.07055594766264256,0.12272156773872293,-0.06650712910874655,0.02355723940291124,2.1585595071226718,2.6543721622359335,0.37259732524239686,0.6266080174502355,277.65753355557695,50.0,0.2557173180233654,0.11861872624663836,0.18966423969086774,28.140804432749867,50.0,0.08193993847277506
20260301_204447_w40_lp2_seed2_rs_drift_p40,rs_drift,0.4,40.0,2,2,0.0843044249367066,0.1408607992920663,-0.07239841169219415,0.04319381956202028,0.09380933248958684,0.15323215066713802,-0.08874472972125319,0.030406640867474546,2.878152169145021,3.530530501363426,0.491008966661905,0.8021266204317494,482.1796106847835,50.0,0.29634043564614265,0.15732177597144686,0.23784208548018188,49.50028238962024,50.0,0.10207710650039956
20260301_204447_w40_lp2_seed2_ld_mismatch_m20,ld_mismatch,-0.2,40.0,2,2,0.009879709099846035,0.03744098799620499,-6.279644167642245e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.0029234582591414152,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w40_lp2_seed2_ld_mismatch_m10,ld_mismatch,-0.1,40.0,2,2,0.009879709099846035,0.03744098799620499,-6.279644167642245e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.0029234582591414152,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w40_lp2_seed2_ld_mismatch_m05,ld_mismatch,-0.05,40.0,2,2,0.009879709099846035,0.03744098799620499,-6.279644167642245e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.0029234582591414152,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w40_lp2_seed2_ld_mismatch_p05,ld_mismatch,0.05,40.0,2,2,0.009879709099846035,0.03744098799620499,-6.279644167642245e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.0029234582591414152,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w40_lp2_seed2_ld_mismatch_p10,ld_mismatch,0.1,40.0,2,2,0.009879709099846035,0.03744098799620499,-6.279644167642245e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.0029234582591414152,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w40_lp2_seed2_ld_mismatch_p20,ld_mismatch,0.2,40.0,2,2,0.009879709099846035,0.03744098799620499,-6.279644167642245e-05,0.009879509527526826,0.010048244838839522,0.043012985826781584,-0.000310880844984556,0.010043434544093309,0.010095092436631566,0.04372230280360867,0.01008279346634285,0.038974881823689245,0.2033254481698521,25950.0,0.0029234582591414152,0.00996765947073919,0.03487655625203592,0.19870847064923328,34150.0,0.003217978537309062
20260301_204447_w50_lp0_seed0_healthy_r0,healthy,0.0,50.0,0,0,0.010027122791990849,0.03633563436993903,2.0304656491587282e-05,0.010027102233775575,0.010010820718744923,0.04852117653180117,0.00010023849700588572,0.010010318861383517,0.009982570427804621,0.038520201719414615,0.01004238961653435,0.03992961068105805,0.20169917842055388,41700.0,0.0032500334686951554,0.010181983200988485,0.037029384983912526,0.20734556381042343,15900.0,0.0028734950742802822
20260301_204447_w50_lp0_seed0_healthy_r1,healthy,0.0,50.0,0,0,0.00999102450226232,0.03786780301309145,-0.00016684970125237903,0.00998963121351324,0.009727897688314557,0.04403334062542879,0.00013973796723125385,0.00972689399216573,0.010008588860473042,0.03509791972238219,0.009957792292358698,0.033603293576007776,0.19831525467551656,47950.0,0.0026346846925532482,0.0098708461248599,0.036444821321153086,0.19486720644132338,750.0,0.0031275571120317792
20260301_204447_w50_lp0_seed0_healthy_r2,healthy,0.0,50.0,0,0,0.009992599960675074,0.04498193698573516,-0.0001031492243896765,0.00999206756440284,0.009770876928893288,0.03769165771418794,0.00019539075596020257,0.009768923093773666,0.010083768057452562,0.03877337908319589,0.0098370285934879,0.03263150883709276,0.19353426309819707,20900.0,0.0031750370576897275,0.01006266207071666,0.032849952874481794,0.20251433589887938,19000.0,0.00284474476362126
20260301_204447_w50_lp0_seed0_rs_drift_p02,rs_drift,0.02,50.0,0,0,0.010250424200581587,0.03834505349986195,-0.002019336752243919,0.010049551003547654,0.010997159891030568,0.053315380405322355,-0.004559426806673353,0.010007454864423816,0.15390096028757505,0.19760746135323615,0.02460303710659441,0.06671801673283806,1.210618869736923,50.0,0.026218220041703533,0.01376308331674969,0.041768544581318366,0.3788449247675873,50.0,0.00921476950730487
20260301_204447_w50_lp0_seed0_rs_drift_p05,rs_drift,0.05,50.0,0,0,0.011341814565462585,0.04135488826644318,-0.005074036544109379,0.010143515701490377,0.015293838549520263,0.0605187765297363,-0.01156197958050486,0.010011100127297737,0.38378732087326783,0.44312956648693813,0.05710099942936628,0.1212813259281944,6.521048271664977,50.0,0.06261146863066891,0.025049045962896418,0.059206744146366744,1.2549094073025946,50.0,0.021777674408952688
20260301_204447_w50_lp0_seed0_rs_drift_p08,rs_drift,0.08,50.0,0,0,0.013123928571107835,0.044359534140760104,-0.008122939859431631,0.010308023534101837,0.0211117247617598,0.06773668454034623,-0.018580185062622736,0.010024053344580366,0.6139182932692417,0.6892325237341197,0.0902492844174627,0.17529869146049304,16.289866675728153,50.0,0.09440260441826365,0.03785538711174499,0.0778096673644649,2.866060666760138,50.0,0.03358093669777599
20260301_204447_w50_lp0_seed0_rs_drift_p10,rs_drift,0.1,50.0,0,0,0.014573349615426829,0.04635972785138254,-0.010152275229026078,0.01045532527889806,0.02534049721093126,0.07255668731469506,-0.023267677208349796,0.010037728638753603,0.7674106554326685,0.8534768119269032,0.11230924321560844,0.2120540429148754,25.22673222332538,50.0,0.1134294035892253,0.04660718319909449,0.09014241569234878,4.344459051507911,50.0,0.04104586437843764
20260301_204447_w50_lp0_seed0_rs_drift_p15,rs_drift,0.15,50.0,0,0,0.018742469726597072,0.053143155155404465,-0.015213969892674768,0.010946017154983518,0.03644121150686991,0.08463492699843972,-0.035016783978868364,0.010088941265846274,1.1513566674864637,1.2658097380518996,0.1670841645457638,0.30191942633556046,55.83423608391174,50.0,0.15476907633711384,0.06869507411152084,0.1207290437812449,9.438026414374683,50.0,0.05842381654345235
20260301_204447_w50_lp0_seed0_rs_drift_p20,rs_drift,0.2,50.0,0,0,0.023341124177742312,0.060372377646286335,-0.02025866090866397,0.011592874366116326,0.04789987072071641,0.09675351324037428,-0.04680922823516311,0.010163354125964204,1.5355971344451105,1.6783152825495549,0.22123645496966876,0.389004218528596,97.89113801509254,50.0,0.18908342065679418,0.09082638286197907,0.15096097019617027,16.498863647581608,50.0,0.07417171500003733
20260301_204447_w50_lp0_seed0_rs_drift_p30,rs_drift,0.3,50.0,0,0,0.03306900005573575,0.07520479078368547,-0.030295132500189646,0.01325759071182257,0.07128303942503976,0.12111179180725747,-0.07052385204720553,0.010375837416596222,2.3049573456728294,2.505829716302273,0.3276305092836994,0.5556543425156657,214.68350122699252,50.0,0.24274584545239444,0.13487075359735934,0.21104237206163023,36.380240351839234,50.0,0.10162480659149757
20260301_204447_w50_lp0_seed0_rs_drift_p40,rs_drift,0.4,50.0,0,0,0.04305841706156706,0.08990697715464613,-0.04025784775475024,0.015275240554675397,0.09501128436188662,0.14563164264172085,-0.09441105247818889,0.01066289482532504,3.075511626413774,3.3352350649409743,0.4315697282047686,0.7138101086241346,372.5048606054756,50.0,0.28274112419126274,0.17848236982149143,0.26937688858365,63.71191267419126,50.0,0.12477137480668121
